Genome_ID	Species	Accession	Gene_ID	Module_ID	Catalog_gene_symbol	locus_tag	Prokka_gene	EC_number	product	Evidence
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC027	FM06	pox	LABG0420_02295	pox5_3	1.2.3.3	Pyruvate oxidase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC013	FM03	xfp	LABG0420_02322	xpkA_1	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC014	FM03	zwf	LABG0420_02340	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase	gene+EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC008	FM01	pgm	LABG0420_02496	gpmA_4	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC021	FM05	adhE	LABG0420_02500	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC022	FM05	adh	LABG0420_02500	adh	1.1.1.1	Alcohol dehydrogenase	gene+EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC031	FM07	adhE	LABG0420_02500	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC008	FM01	pgm	LABG0420_02754	gpmA_5	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC023	FM06	pfl	LABG0420_02877	pflB	2.3.1.54	Formate acetyltransferase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC029	FM07	noxE	LABG0420_02971	nox_4	1.6.3.4	NADH oxidase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC013	FM03	xfp	LABG0420_03059	xpkA_2	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC001	FM01	glk	LABG0420_03067	glkA	2.7.1.2	Glucokinase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC027	FM06	pox	LABG0420_03086	pox5_4	1.2.3.3	Pyruvate oxidase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC027	FM06	pox	LABG0420_03088	pox5_5	1.2.3.3	Pyruvate oxidase	EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC021	FM05	adhE	LABG0420_03099	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC031	FM07	adhE	LABG0420_03099	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC030	FM07	npr	LABG0420_03140	npr_3	1.11.1.1	NADH peroxidase	gene+EC
LABG_0420	Lactiplantibacillus plantarum	GCF_057418565.1	GC020	FM04	ackA	LABG0420_03326	ackA_4	2.7.2.1	Acetate kinase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC030	FM07	npr	LABG0421_00151	npr_1	1.11.1.1	NADH peroxidase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC020	FM04	ackA	LABG0421_00201	ackA_1	2.7.2.1	Acetate kinase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC020	FM04	ackA	LABG0421_00283	ackA_2	2.7.2.1	Acetate kinase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC021	FM05	adhE	LABG0421_00300	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC031	FM07	adhE	LABG0421_00300	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC004	FM01	fba	LABG0421_00301	fba	4.1.2.13	Fructose-bisphosphate aldolase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC018	FM03	rpi	LABG0421_00326	rpiA_1	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC011	FM02	ldh	LABG0421_00449	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC032	FM07	ldh	LABG0421_00449	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC008	FM01	pgm	LABG0421_00507	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC018	FM03	rpi	LABG0421_00513	rpiA_2	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC029	FM07	noxE	LABG0421_00598	nox_1	1.6.3.4	NADH oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC029	FM07	noxE	LABG0421_00604	nox_2	1.6.3.4	NADH oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC006	FM01	gap	LABG0421_00623	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC007	FM01	pgk	LABG0421_00624	pgk	2.7.2.3	Phosphoglycerate kinase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC005	FM01	tpi	LABG0421_00625	tpiA	5.3.1.1	Triosephosphate isomerase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC009	FM01	eno	LABG0421_00626	eno2	4.2.1.11	Enolase 2	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC019	FM04	pta	LABG0421_00641	pta	2.3.1.8	Phosphate acetyltransferase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC027	FM06	pox	LABG0421_00677	pox5_1	1.2.3.3	Pyruvate oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC027	FM06	pox	LABG0421_00679	pox5_2	1.2.3.3	Pyruvate oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC012	FM02	ldhD	LABG0421_00697		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC033	FM07	ldhD	LABG0421_00697		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC008	FM01	pgm	LABG0421_00720	gpmA_2	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC008	FM01	pgm	LABG0421_00721	gpmA_3	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC024	FM06	alsS	LABG0421_00824	alsS	2.2.1.6	Acetolactate synthase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC011	FM02	ldh	LABG0421_00903	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC032	FM07	ldh	LABG0421_00903	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC030	FM07	npr	LABG0421_01207	npr_2	1.11.1.1	NADH peroxidase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC016	FM03	gnd	LABG0421_01293	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC001	FM01	glk	LABG0421_01320	glcK	2.7.1.2	Glucokinase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC017	FM03	rpe	LABG0421_01367	rpe	5.1.3.1	Ribulose-phosphate 3-epimerase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC021	FM05	adhE	LABG0421_01405		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC022	FM05	adh	LABG0421_01405		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC031	FM07	adhE	LABG0421_01405		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC010	FM01	pyk	LABG0421_01605	pyk	2.7.1.40	Pyruvate kinase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC003	FM01	pfk	LABG0421_01606	pfkA	2.7.1.11	ATP-dependent 6-phosphofructokinase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC009	FM01	eno	LABG0421_01626	eno	4.2.1.11	Enolase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC029	FM07	noxE	LABG0421_01655	nox_3	1.6.3.4	NADH oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC025	FM06	alsD	LABG0421_01717	aldC	4.1.1.5	Alpha-acetolactate decarboxylase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC012	FM02	ldhD	LABG0421_01742		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC033	FM07	ldhD	LABG0421_01742		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC011	FM02	ldh	LABG0421_01891	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC032	FM07	ldh	LABG0421_01891	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC015	FM03	pgl	LABG0421_01945	pgl	3.1.1.31	6-phosphogluconolactonase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC020	FM04	ackA	LABG0421_01990	ackA_3	2.7.2.1	Acetate kinase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC002	FM01	pgi	LABG0421_02233	pgi	5.3.1.9	Glucose-6-phosphate isomerase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC030	FM07	npr	LABG0421_02269	npr_3	1.11.1.1	NADH peroxidase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC027	FM06	pox	LABG0421_02328	pox5_3	1.2.3.3	Pyruvate oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC013	FM03	xfp	LABG0421_02354	xpkA	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC014	FM03	zwf	LABG0421_02372	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC008	FM01	pgm	LABG0421_02537	gpmA_4	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC021	FM05	adhE	LABG0421_02541	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC022	FM05	adh	LABG0421_02541	adh	1.1.1.1	Alcohol dehydrogenase	gene+EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC031	FM07	adhE	LABG0421_02541	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC008	FM01	pgm	LABG0421_02787	gpmA_5	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC023	FM06	pfl	LABG0421_02912	pflB	2.3.1.54	Formate acetyltransferase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC029	FM07	noxE	LABG0421_03012	nox_4	1.6.3.4	NADH oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC027	FM06	pox	LABG0421_03089	pox5_4	1.2.3.3	Pyruvate oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC027	FM06	pox	LABG0421_03091	pox5_5	1.2.3.3	Pyruvate oxidase	EC
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC021	FM05	adhE	LABG0421_03102	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0421	Lactiplantibacillus plantarum	GCF_057418615.1	GC031	FM07	adhE	LABG0421_03102	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC020	FM04	ackA	LABG0422_00181	ackA_1	2.7.2.1	Acetate kinase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC020	FM04	ackA	LABG0422_00259	ackA_2	2.7.2.1	Acetate kinase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC021	FM05	adhE	LABG0422_00276	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC031	FM07	adhE	LABG0422_00276	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC004	FM01	fba	LABG0422_00277	fba	4.1.2.13	Fructose-bisphosphate aldolase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC018	FM03	rpi	LABG0422_00302	rpiA_1	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC011	FM02	ldh	LABG0422_00417	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC032	FM07	ldh	LABG0422_00417	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC008	FM01	pgm	LABG0422_00476	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC018	FM03	rpi	LABG0422_00479	rpiA_2	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC029	FM07	noxE	LABG0422_00629	nox_1	1.6.3.4	NADH oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC029	FM07	noxE	LABG0422_00635	nox_2	1.6.3.4	NADH oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC006	FM01	gap	LABG0422_00654	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC007	FM01	pgk	LABG0422_00655	pgk	2.7.2.3	Phosphoglycerate kinase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC005	FM01	tpi	LABG0422_00656	tpiA	5.3.1.1	Triosephosphate isomerase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC009	FM01	eno	LABG0422_00657	eno2	4.2.1.11	Enolase 2	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC019	FM04	pta	LABG0422_00671	pta	2.3.1.8	Phosphate acetyltransferase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC027	FM06	pox	LABG0422_00710	pox5_1	1.2.3.3	Pyruvate oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC027	FM06	pox	LABG0422_00712	pox5_2	1.2.3.3	Pyruvate oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC012	FM02	ldhD	LABG0422_00730		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC033	FM07	ldhD	LABG0422_00730		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC008	FM01	pgm	LABG0422_00752	gpmA_2	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC008	FM01	pgm	LABG0422_00753	gpmA_3	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC024	FM06	alsS	LABG0422_00857	alsS	2.2.1.6	Acetolactate synthase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC011	FM02	ldh	LABG0422_00934	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC032	FM07	ldh	LABG0422_00934	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC030	FM07	npr	LABG0422_01178	npr_1	1.11.1.1	NADH peroxidase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC016	FM03	gnd	LABG0422_01264	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC012	FM02	ldhD	LABG0422_01358		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC033	FM07	ldhD	LABG0422_01358		1.1.1.28	D-lactate dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC025	FM06	alsD	LABG0422_01383	aldC	4.1.1.5	Alpha-acetolactate decarboxylase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC029	FM07	noxE	LABG0422_01439	nox_3	1.6.3.4	NADH oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC009	FM01	eno	LABG0422_01460	eno	4.2.1.11	Enolase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC003	FM01	pfk	LABG0422_01478	pfkA	2.7.1.11	ATP-dependent 6-phosphofructokinase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC010	FM01	pyk	LABG0422_01479	pyk	2.7.1.40	Pyruvate kinase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC021	FM05	adhE	LABG0422_01678		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC022	FM05	adh	LABG0422_01678		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC031	FM07	adhE	LABG0422_01678		1.1.1.1	putative zinc-binding alcohol dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC017	FM03	rpe	LABG0422_01715	rpe	5.1.3.1	Ribulose-phosphate 3-epimerase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC001	FM01	glk	LABG0422_01820	glcK	2.7.1.2	Glucokinase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC011	FM02	ldh	LABG0422_01834	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC032	FM07	ldh	LABG0422_01834	ldh_3	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC015	FM03	pgl	LABG0422_01889	pgl	3.1.1.31	6-phosphogluconolactonase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC020	FM04	ackA	LABG0422_01933	ackA_3	2.7.2.1	Acetate kinase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC002	FM01	pgi	LABG0422_02169	pgi	5.3.1.9	Glucose-6-phosphate isomerase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC030	FM07	npr	LABG0422_02206	npr_2	1.11.1.1	NADH peroxidase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC027	FM06	pox	LABG0422_02271	pox5_3	1.2.3.3	Pyruvate oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC013	FM03	xfp	LABG0422_02293	xpkA_1	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC014	FM03	zwf	LABG0422_02311	zwf	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC008	FM01	pgm	LABG0422_02469	gpmA_4	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC021	FM05	adhE	LABG0422_02473	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC022	FM05	adh	LABG0422_02473	adh	1.1.1.1	Alcohol dehydrogenase	gene+EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC031	FM07	adhE	LABG0422_02473	adh	1.1.1.1	Alcohol dehydrogenase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC008	FM01	pgm	LABG0422_02659	gpmA_5	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC023	FM06	pfl	LABG0422_02794	pflB	2.3.1.54	Formate acetyltransferase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC029	FM07	noxE	LABG0422_02887	nox_4	1.6.3.4	NADH oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC013	FM03	xfp	LABG0422_02965	xpkA_2	4.1.2.9	Xylulose-5-phosphate phosphoketolase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC027	FM06	pox	LABG0422_02988	pox5_4	1.2.3.3	Pyruvate oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC027	FM06	pox	LABG0422_02990	pox5_5	1.2.3.3	Pyruvate oxidase	EC
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC021	FM05	adhE	LABG0422_03001	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0422	Lactiplantibacillus plantarum	GCF_057418625.1	GC031	FM07	adhE	LABG0422_03001	adhE_2		Aldehyde-alcohol dehydrogenase	gene
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC020	FM04	ackA	LABG0423_00177	ackA_1	2.7.2.1	Acetate kinase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC020	FM04	ackA	LABG0423_00264	ackA_2	2.7.2.1	Acetate kinase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC021	FM05	adhE	LABG0423_00281	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC031	FM07	adhE	LABG0423_00281	adhE_1		Aldehyde-alcohol dehydrogenase	gene
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC004	FM01	fba	LABG0423_00282	fba	4.1.2.13	Fructose-bisphosphate aldolase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC018	FM03	rpi	LABG0423_00303	rpiA_1	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC011	FM02	ldh	LABG0423_00456	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC032	FM07	ldh	LABG0423_00456	ldh_1	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC008	FM01	pgm	LABG0423_00520	gpmA_1	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC018	FM03	rpi	LABG0423_00523	rpiA_2	5.3.1.6	Ribose-5-phosphate isomerase A	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC029	FM07	noxE	LABG0423_00670	nox_1	1.6.3.4	NADH oxidase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC029	FM07	noxE	LABG0423_00676	nox_2	1.6.3.4	NADH oxidase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC006	FM01	gap	LABG0423_00695	gap	1.2.1.12	Glyceraldehyde-3-phosphate dehydrogenase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC007	FM01	pgk	LABG0423_00696	pgk	2.7.2.3	Phosphoglycerate kinase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC005	FM01	tpi	LABG0423_00697	tpiA	5.3.1.1	Triosephosphate isomerase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC009	FM01	eno	LABG0423_00698	eno2	4.2.1.11	Enolase 2	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC019	FM04	pta	LABG0423_00711	pta	2.3.1.8	Phosphate acetyltransferase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC027	FM06	pox	LABG0423_00748	pox5_1	1.2.3.3	Pyruvate oxidase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC027	FM06	pox	LABG0423_00750	pox5_2	1.2.3.3	Pyruvate oxidase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC008	FM01	pgm	LABG0423_00789	gpmA_2	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC008	FM01	pgm	LABG0423_00790	gpmA_3	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC024	FM06	alsS	LABG0423_00874	alsS	2.2.1.6	Acetolactate synthase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC011	FM02	ldh	LABG0423_00953	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC032	FM07	ldh	LABG0423_00953	ldh_2	1.1.1.27	L-lactate dehydrogenase	gene+EC
LABG_0423	Lactiplantibacillus plantarum	GCF_057418965.1	GC030	FM07	npr	LABG0423_01243	npr_1	1.11.1.1	NADH peroxidase	gene+EC
